Reporting Week,Sail Year,Sail Month,F Pol Dep Time Id,L Pod Arr Time Id,Primary Svvd Close Date,Cgo Trade Cde,Cgo Trade Lane Cde,Shipment DIR,BPM Sales Region,BPM Sales Ofce Cde,BPM Local Region,Orig Ofce Cde,Primary Svvd Id,F Base Pol Svvd,L Base Pod Svvd,F Pol Svvd,L Pod Svvd,Trckg Grp Ref Cde,Bl Ref Cde,Sc Num,AGMT NUM,Agreement Creator,Agreement Approver,TEU,Freight Revenue,Orig City Nme,Orig State,Orig Country Nme,Dest City Nme,Dest State,Dest Country Nme,F Pol Nme,L Pod Nme,F Base Pol Nme,L Base Pod Nme,Cntr Type,Cgo Nature Cde,Sales Rep Code,Sales Name,SCTD IND,Freight  Revenue Type,Shipper Cde,Shipper Nme,Consign Cde,Consign Nme,Forward Cde,Forward Name,Ctrct Ctrl Pty Cde,Ctrct Ctrl Pty Name,BOUND,Contrib1,Contrib2,Contrib3,Net Freight,Cust ID,Cust Main Name,SOC IND,Intra river Ind,Trade Division,Booking Party Code,Booking Party Name,Dest Region,Booking Office,Account Scale,BCO_NVO,Industry,FOB IND,CNTR TYPE GRP,Region GRP Main Nme,GBL Grp Main Nme,BPM Sales Country,F_POL_DEP_TIME_ID,INLAND_CGO_ID,SC_COMMODITY_GROUP,C3 Adjustment,Dest Office,Commodity Group,品名,Primary SVVD Season Type
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.NGB,NGB,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,5134868060,5134868060,,TYO00894053v1,,,2,1293.77,Ningbo,Zhejiang,China,Osaka,Osaka,Japan,Ningbo,Osaka,Ningbo,Osaka,40HQ,GC,R32,Murayama Tetsutaro,0,>5% and <=10%,6455944000,Yusen Logistics (China) Company Limited Ningbo Branch,6916105000,Yusen Logistics Company Limited,6859913000,Zhejiang Xinggang International Freight Forwarding Company Limited,6916105005,Yusen Logistics Company Limited,OB,967.03,837.81,798.25,1293.77,6916105,Yusen Logistics Company Limited,0,0,PAN-JPN,6859913000,Zhejiang Xinggang International Freight Forwarding Company Limited,B.Japan,NGB,,NVO,,1,GP_Group,Yusen Logistics,Yusen Logistics,Japan,20170101,0,,798.39,TYO,PPS,塑料制品,PEAK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5123590830,5123590830,,TYO04237001v1,shiroer,kitama,2,996.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40GP,GC,R32,Murayama Tetsutaro,0,>10% and <=15%,1160977000,Helka Express International (China) Company Limited,1011792000,Mat Incorporated,1160977000,Helka Express International (China) Company Limited,1011792000,Mat Incorporated,OB,691.89,562.39,524.28,996.86,6143300,Mat Incorporated,0,0,PAN-JPN,6314477000,Cosco Shanghai International Freight Company Limited Cosren Office,B.Japan,SHA,,BCO,Electronics & Electrical Products,1,GP_Group,,,Japan,20170101,0,,683.57,TYO,EGD,电子产品,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5123594130,5123594130,,TYO04327004v1,shiroer,kitama,2,896.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,R32,Murayama Tetsutaro,0,>5% and <=10%,7564560000,Xinjiyuan Xudong International Transportation Company,6740564000,Shinkigen Kyokuto Logistics Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,6740564000,Shinkigen Kyokuto Logistics Company Limited,OB,604.23,495.43,459.46,896.81,6740564,Shinkigen Kyokuto Logistics Company Limited,0,0,PAN-JPN,6503975000,China Shipping Agency (Shanghai)Company Limited,B.Japan,SHA,,,,1,GP_Group,,,Japan,20170101,0,,463.49,TYO,PPS,塑料制品,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5123594140,5123594140,,TYO04327004v1,shiroer,kitama,2,1082.35,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,R32,Murayama Tetsutaro,0,>-15% and <=-10%,7564560000,Xinjiyuan Xudong International Transportation Company,6740564000,Shinkigen Kyokuto Logistics Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,6740564000,Shinkigen Kyokuto Logistics Company Limited,OB,649.49,407.31,328.79,1082.29,6740564,Shinkigen Kyokuto Logistics Company Limited,0,0,PAN-JPN,6503975000,China Shipping Agency (Shanghai)Company Limited,B.Japan,SHA,,,,1,GP_Group,,,Japan,20170101,0,,337,TYO,MRM,金属原材料（钢、铁、铜、铝等）,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5123594410,5123594410,,TYO04327004v1,shiroer,kitama,2,896.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40GP,GC,R32,Murayama Tetsutaro,0,>0% and <=5%,7564560000,Xinjiyuan Xudong International Transportation Company,6740564000,Shinkigen Kyokuto Logistics Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,6740564000,Shinkigen Kyokuto Logistics Company Limited,OB,595.57,466.07,427.97,896.86,6740564,Shinkigen Kyokuto Logistics Company Limited,0,0,PAN-JPN,6503975000,China Shipping Agency (Shanghai)Company Limited,B.Japan,SHA,,,,1,GP_Group,,,Japan,20170101,0,,432,TYO,FNP,家具、家具零部件,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5123596910,5123596910,,TYO01273015v4,,,4,1447.81,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,R32,Murayama Tetsutaro,0,>-15% and <=-10%,6412473000,Tri-net (China) Logistics Company Limited,1127452000,Tri-Net (Japan) Incorporated,6412473000,Tri-net (China) Logistics Company Limited,1127452000,Tri-Net (Japan) Incorporated,OB,875.29,657.69,585.75,1447.71,6076189,"Mitsui & Co. Global Logistics, Ltd.",0,0,PAN-JPN,1075222000,Cosco Shanghai International Freight Comany Limited Central Branch,B.Japan,SHA,,KEY N,,1,GP_Group,,,Japan,20170101,0,,652.05,TYO,FNP,家具、家具零部件,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5123599120,5123599120,,TYO01747010v7,,,2,993.96,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40GP,GC,R32,Murayama Tetsutaro,0,>10% and <=15%,6503975000,China Shipping Agency (Shanghai)Company Limited,1023298000,Shinyei Shipping Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,1023298000,Shinyei Shipping Company Limited,OB,689.1,559.6,521.49,993.96,6007555,Shinyei Shipping Company Limited,0,0,PAN-JPN,6503975000,China Shipping Agency (Shanghai)Company Limited,B.Japan,SHA,,NVO,,1,GP_Group,,,Japan,20170101,0,,525.52,TYO,PPS,塑料制品,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5123605570,5123605570,,TYO04327004v1,shiroer,kitama,2,896.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,R32,Murayama Tetsutaro,0,>5% and <=10%,7564560000,Xinjiyuan Xudong International Transportation Company,6740564000,Shinkigen Kyokuto Logistics Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,6740564000,Shinkigen Kyokuto Logistics Company Limited,OB,604.23,495.43,459.46,896.81,6740564,Shinkigen Kyokuto Logistics Company Limited,0,0,PAN-JPN,6503975000,China Shipping Agency (Shanghai)Company Limited,B.Japan,SHA,,,,1,GP_Group,,,Japan,20170101,0,,463.49,TYO,MRM,金属原材料（钢、铁、铜、铝等）,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5123605580,5123605580,,TYO04327004v1,shiroer,kitama,2,896.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,R32,Murayama Tetsutaro,0,>5% and <=10%,7564560000,Xinjiyuan Xudong International Transportation Company,6740564000,Shinkigen Kyokuto Logistics Company Limited,6503975000,China Shipping Agency (Shanghai)Company Limited,6740564000,Shinkigen Kyokuto Logistics Company Limited,OB,604.23,495.43,459.46,896.81,6740564,Shinkigen Kyokuto Logistics Company Limited,0,0,PAN-JPN,6503975000,China Shipping Agency (Shanghai)Company Limited,B.Japan,SHA,,,,1,GP_Group,,,Japan,20170101,0,,463.49,TYO,FNP,家具、家具零部件,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5130158290,5130158290,,TYO00684004v5,shiroer,kitama,2,965.63,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,R32,Murayama Tetsutaro,0,<= -15%,1081410000,Shanghai E & T Sankyu Logistic Company Limited,1015626000,Sankyu Incorporated,7261673000,Shanghai Ao Jie International Freight Forwarding Company Limited,1149218000,Toto Limited,OB,537.07,294.89,216.37,965.57,6096869,Toto Limited,0,0,PAN-JPN,1054846000,Shanghai OG Enterprises Company Limited International Forwarding Branc,B.Japan,SHA,,BCO,Electronics & Electrical Products,1,GP_Group,,,Japan,20170101,0,,260.13,TYO,EGD,电子产品,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5130158290,5130158290,,TYO00684004v5,shiroer,kitama,8,3120.52,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,R32,Murayama Tetsutaro,0,>-10% and <=-5%,1081410000,Shanghai E & T Sankyu Logistic Company Limited,1015626000,Sankyu Incorporated,7261673000,Shanghai Ao Jie International Freight Forwarding Company Limited,1149218000,Toto Limited,OB,1967.2,1532,1388.12,3120.32,6096869,Toto Limited,0,0,PAN-JPN,1054846000,Shanghai OG Enterprises Company Limited International Forwarding Branc,B.Japan,SHA,,BCO,Electronics & Electrical Products,1,GP_Group,,,Japan,20170101,0,,1563.16,TYO,EGD,电子产品,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133924190,5133924190,,TYO00826025v2,,,2,655,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,R32,Murayama Tetsutaro,0,<= -15%,1062598000,Cosco Logistics Shanghai Company Limited,6452854001,Cosco Logistics Japan Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,1014695000,Nissan Motor Company Limited,OB,371.28,262.48,226.51,654.95,6149134,Nissan Motor Company Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,GKA,BCO,Auto & Fitting,1,GP_Group,Nissan,Nissan,Japan,20170101,0,,232.7,TYO,FNP,家具、家具零部件,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133924330,5133924330,,TYO00826025v2,,,2,655,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,R32,Murayama Tetsutaro,0,<= -15%,1062598000,Cosco Logistics Shanghai Company Limited,6452854001,Cosco Logistics Japan Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,1014695000,Nissan Motor Company Limited,OB,371.28,262.48,226.51,654.95,6149134,Nissan Motor Company Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,GKA,BCO,Auto & Fitting,1,GP_Group,Nissan,Nissan,Japan,20170101,0,,232.7,TYO,FNP,家具、家具零部件,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133924340,5133924340,,TYO00826025v2,,,2,655,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,R32,Murayama Tetsutaro,0,<= -15%,1062598000,Cosco Logistics Shanghai Company Limited,6452854001,Cosco Logistics Japan Company Limited,1062598000,Cosco Logistics Shanghai Company Limited,1014695000,Nissan Motor Company Limited,OB,371.28,262.48,226.51,654.95,6149134,Nissan Motor Company Limited,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,GKA,BCO,Auto & Fitting,1,GP_Group,Nissan,Nissan,Japan,20170101,0,,232.7,TYO,FNP,家具、家具零部件,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5133962760,5133962760,,TYO04092001v2,,,2,956.86,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,40HQ,GC,R32,Murayama Tetsutaro,0,>10% and <=15%,6617983000,Jia Logistics Shanghai Company Limtied,6654807000,Top Express Corporation,1062598000,Cosco Logistics Shanghai Company Limited,6654807000,Top Express Corporation,OB,662.01,553.22,517.25,956.81,6654807,Top Express Corporation,0,0,PAN-JPN,1062598000,Cosco Logistics Shanghai Company Limited,B.Japan,SHA,,NVO,,1,GP_Group,,,Japan,20170101,0,,523.44,TYO,MRM,金属原材料（钢、铁、铜、铝等）,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.SHA,SHA,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,SKT7RE9179E,5135821420,5135821420,,TYO00894050v1,shiroer,kitama,1,410,Shanghai,Shanghai,China,Tokyo,Tokyo,Japan,Shanghai,Tokyo,Shanghai,Tokyo,20GP,GC,R32,Murayama Tetsutaro,0,<= -15%,6040144000,Yusen Logistics (China) Company Limited,6916105000,Yusen Logistics Company Limited,6040144000,Yusen Logistics (China) Company Limited,6916105005,Yusen Logistics Company Limited,OB,198.41,77.32,38.06,409.97,6916105,Yusen Logistics Company Limited,0,0,PAN-JPN,6065594000,Cosco Jiangsu International Freight Company Limited Taicang Branch,B.Japan,TAG,,NVO,,1,GP_Group,Yusen Logistics,Yusen Logistics,Japan,20170101,0,,59.53,TYO,IET,工业机械,SLACK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136151500,5136151500,GAB11811,,,,2,960.54,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40RQ,RF,A39,Ryo Chiba,0,>-5% and <=0%,1049336000,Qingdao Nine-Alliance Group Company Limited,1018617000,Kodai Company Limited,1081885000,Kodai Company Limited Qingdao Office,1018617000,Kodai Company Limited,OB,447.92,262.16,44.36,960.54,6146144,Kodai Company Limited,0,0,PAN-JPN,1081885000,Kodai Company Limited Qingdao Office,B.Japan,TAO,,KEY N,,1,RF_Group,Kodai,Kodai,Japan,20170101,0,Group B,53.01,TYO,ROS,冷箱货（其他）,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136167600,5136167600,GAB11811,,,,1,683.91,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,20RF,RF,A39,Ryo Chiba,0,>-5% and <=0%,6594753000,Zhucheng Delicate Import & Export Company Limited,1018617000,Kodai Company Limited,1081885000,Kodai Company Limited Qingdao Office,1018617000,Kodai Company Limited,OB,251.66,56.4,-189.28,683.91,6146144,Kodai Company Limited,0,0,PAN-JPN,1081885000,Kodai Company Limited Qingdao Office,B.Japan,TAO,,KEY N,,1,RF_Group,Kodai,Kodai,Japan,20170101,0,Group B,-184.16,TYO,ROS,冷箱货（其他）,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136168020,5136168020,GAB11811,,,,2,960.54,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40RQ,RF,A39,Ryo Chiba,0,>-5% and <=0%,1049336000,Qingdao Nine-Alliance Group Company Limited,1018617000,Kodai Company Limited,1081885000,Kodai Company Limited Qingdao Office,1018617000,Kodai Company Limited,OB,447.92,262.16,44.36,960.54,6146144,Kodai Company Limited,0,0,PAN-JPN,1081885000,Kodai Company Limited Qingdao Office,B.Japan,TAO,,KEY N,,1,RF_Group,Kodai,Kodai,Japan,20170101,0,Group B,53.01,TYO,ROS,冷箱货（其他）,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136179810,5136179810,,TYO04209045v1,murayte,kitama,2,1125.56,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,20GP,GC,R32,Murayama Tetsutaro,0,>15%,6313645000,Nippon Express (Shanghai) Company Limited,6064643004,Nippon Express Company Limited,6724927000,Qingdao Royaland Logistics Company Limited,7525897000,CNJ World Logistics Company Limited,OB,713.72,478.7,419.74,1125.56,7525897,CNJ World Logistics Company Limited,0,0,PAN-JPN,6724927000,Qingdao Royaland Logistics Company Limited,B.Japan,TAO,,,,1,GP_Group,,,Japan,20170101,0,,441.5,TYO,GMT,"服装, 纺织品",
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136182010,5136182010,GAB11811,,,,2,989.1,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40RQ,RF,A39,Ryo Chiba,0,>-5% and <=0%,6378815000,Shandong Kaijia Food Company Limited.,1018617000,Kodai Company Limited,1081885000,Kodai Company Limited Qingdao Office,1018617000,Kodai Company Limited,OB,475.43,289.67,71.87,989.1,6146144,Kodai Company Limited,0,0,PAN-JPN,1081885000,Kodai Company Limited Qingdao Office,B.Japan,TAO,,KEY N,,1,RF_Group,Kodai,Kodai,Japan,20170101,0,Group B,80.52,TYO,ROS,冷箱货（其他）,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136182170,5136182170,GAB11811,,,,2,989.1,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40RQ,RF,A39,Ryo Chiba,0,>-5% and <=0%,6378815000,Shandong Kaijia Food Company Limited.,1018617000,Kodai Company Limited,1081885000,Kodai Company Limited Qingdao Office,1018617000,Kodai Company Limited,OB,475.43,289.67,71.87,989.1,6146144,Kodai Company Limited,0,0,PAN-JPN,1081885000,Kodai Company Limited Qingdao Office,B.Japan,TAO,,KEY N,,1,RF_Group,Kodai,Kodai,Japan,20170101,0,Group B,120.22,TYO,ROS,冷箱货（其他）,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136182470,5136182470,GAB11811,,,,2,960.54,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40RQ,RF,A39,Ryo Chiba,0,>-5% and <=0%,1049336000,Qingdao Nine-Alliance Group Company Limited,1018617000,Kodai Company Limited,1081885000,Kodai Company Limited Qingdao Office,1018617000,Kodai Company Limited,OB,447.92,262.16,44.36,960.54,6146144,Kodai Company Limited,0,0,PAN-JPN,1081885000,Kodai Company Limited Qingdao Office,B.Japan,TAO,,KEY N,,1,RF_Group,Kodai,Kodai,Japan,20170101,0,Group B,53.01,TYO,ROS,冷箱货（其他）,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136182760,5136182761,GAB11811,,,,2,1041.1,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40RQ,RF,A39,Ryo Chiba,0,>0% and <=5%,1049336000,Qingdao Nine-Alliance Group Company Limited,1018617000,Kodai Company Limited,1081885000,Kodai Company Limited Qingdao Office,1018617000,Kodai Company Limited,OB,525.51,339.75,121.96,1041.1,6146144,Kodai Company Limited,0,0,PAN-JPN,1081885000,Kodai Company Limited Qingdao Office,B.Japan,TAO,,KEY N,,1,RF_Group,Kodai,Kodai,Japan,20170101,0,Group B,130.61,TYO,ROS,冷箱货（其他）,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.TAO,TAO,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,CJ23R15158E,5136182770,5136182770,GAB11811,,,,2,960.54,Qingdao,Shandong,China,Osaka,Osaka,Japan,Qingdao,Osaka,Qingdao,Osaka,40RQ,RF,A39,Ryo Chiba,0,>-5% and <=0%,1049336000,Qingdao Nine-Alliance Group Company Limited,1018617000,Kodai Company Limited,1081885000,Kodai Company Limited Qingdao Office,1018617000,Kodai Company Limited,OB,447.92,262.16,44.36,960.54,6146144,Kodai Company Limited,0,0,PAN-JPN,1081885000,Kodai Company Limited Qingdao Office,B.Japan,TAO,,KEY N,,1,RF_Group,Kodai,Kodai,Japan,20170101,0,Group B,53.01,TYO,ROS,冷箱货（其他）,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.Japan,TYO,B.TAO,YNT,CJ32COF733E,CJ32COF733E,CJ32COF733E,CJ32COF733E,CJ32COF733E,5132833550,5132833550,,TYO03085018v3,,,2,854.12,Yantai,Shandong,China,Osaka,Osaka,Japan,Yantai,Osaka,Yantai,Osaka,40HQ,GC,A39,Ryo Chiba,0,>5% and <=10%,6482148000,Ait International Logistics (Shanghai) Company Limited Qingdao Branch,1001008000,Ait Corporation,6482148000,Ait International Logistics (Shanghai) Company Limited Qingdao Branch,1055556000,Ait Corporation,OB,475.95,416.58,391.02,854.12,6143544,Ait Corporation,0,0,PAN-JPN,6482148000,Ait International Logistics (Shanghai) Company Limited Qingdao Branch,B.Japan,YNT,,NVO,,1,GP_Group,,,Japan,20170101,0,,402.38,TYO,FLL,森林制品、木材、原木等,
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.NGB,AHL,B.NGB,NGB,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,5134195350,5134195350,,SHA56955015v1,huangkun,lincb,1,820.02,Ningbo,Zhejiang,China,Osaka,Osaka,Japan,Ningbo,Osaka,Ningbo,Osaka,20GP,GC,V53,Xu Guanbin,0,>5% and <=10%,7263986000,Shanghai Tianlu International Transportation Company Limited,7088450000,Toyo Logistics Company Limited,7263986000,Shanghai Tianlu International Transportation Company Limited,7263986000,Shanghai Tianlu International Transportation Company Limited,OB,587.4,499.83,475.13,820.02,7263986,Shanghai Tianlu International Transportation Company Limited,0,0,PAN-JPN,1225671000,Cosco Shaoxing International Freight Company Limited,B.Japan,AHL,,NVO,,0,GP_Group,,,China,20170101,0,,528.95,TYO,MRM,金属原材料（钢、铁、铜、铝等）,PEAK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.NGB,AHL,B.NGB,NGB,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,5134195360,5134195360,,AHL08293007v1,huangkun,lincb,1,962.27,Ningbo,Zhejiang,China,Osaka,Osaka,Japan,Ningbo,Osaka,Ningbo,Osaka,20GP,GC,AQ0,Ma Hongliang,0,>15%,7247697000,Ningbo Hejin Import And Export Company Limited,1127078000,Asahi Electro Chemical Company Limited,6792323000,Ningbo Longheng International Forwarding Company Limited,6792323000,Ningbo Longheng International Forwarding Company Limited,OB,724.41,636.84,612.14,962.27,6792323,Ningbo Longheng International Forwarding Company Limited,0,0,PAN-JPN,1225671000,Cosco Shaoxing International Freight Company Limited,B.Japan,AHL,,NVO,,0,GP_Group,,,China,20170101,0,,630.8,TYO,EGD,电子产品,PEAK
201701,2017,1,20170101,20170104,20170101,JKT,CNJ,E,B.NGB,AHL,B.NGB,NGB,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,CJ10QNB027E,5134195420,5134195420,,SHA58110021v1,huangkun,lincb,2,1293.77,Ningbo,Zhejiang,China,Osaka,Osaka,Japan,Ningbo,Osaka,Ningbo,Osaka,40HQ,GC,V52,Xu Qi,0,>5% and <=10%,1189837000,Ningbo Chaoda Import & Export Company Limited,6328734000,Eishou Freight Shipping Company Limited.,7126254000,Ningbo Zino International Logistics Company Limited,1189837000,Ningbo Chaoda Import & Export Company Limited,OB,967.03,837.81,798.25,1293.77,6211820,Ningbo Chaoda Import & Export Company Limited,0,0,PAN-JPN,1225671000,Cosco Shaoxing International Freight Company Limited,B.Japan,AHL,,BCO,Furniture & Department Stores,0,GP_Group,,,China,20170101,0,,825.49,TYO,PPS,塑料制品,PEAK
